file_id,EDU_text,EDU_char_offsets,EDU_token_offsets,A0,A2,A3,A4,B1,B2,B3,Binary_a0_score,Binary_b1_score,Binary_Conflict_score,Three_Conflict_labels,Direct_NegEval,Indirect_NegEval,Challenge,Correction
UNSC_2014_SPV.7219_spch006_United_States_Of_America_10.txt,support a sustainable ceasefire,490-521,80-83,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7219_spch006_United_States_Of_America_10.txt,and follow the path towards peace that the Ukrainian Government has consistently offered .,524-614,84-97,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7219_spch006_United_States_Of_America_10.txt,This war can be ended .,617-640,98-103,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch006_United_States_Of_America_10.txt,Russia can end this war .,643-668,104-109,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch006_United_States_Of_America_10.txt,Russia must end this war .,671-697,110-115,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,"The first proposal is the establishment as soon as possible of an international coordination mechanism ,",0-104,0-15,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,"comprising all the parties concerned ,",107-145,16-21,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,in order to explore means for the political settlement ofthe Ukrainian crisis .,148-227,22-34,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,"Secondly , in the meanwhile , all parties should refrain from taking any action",230-309,35-48,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,that may further escalate the situation .,312-353,49-55,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7138_spch009_China_02.txt,"Thirdly , international financial institutions should start to examine how to help to maintain the economic and financial stability of Ukraine .",356-500,56-77,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"I would like to thank you , Mr. President , for convening this meeting .",0-72,0-14,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,I also thank Under - Secretary - General Jeffrey Feltman for his briefing .,75-150,15-28,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,I would like to start by expressing my Government 's sorrow and deep condolences to all the Missions whose citizens were killed in the terrible crash of Malaysia Airlines Flight MH-17 .,154-339,29-60,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,Ukraine shares the pain of their loss and grieves with their bereaved families and friends .,342-434,61-76,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,My country extends its profound sympathy to those affected by the accident .,437-513,77-89,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"Today , all of Ukraine is mourning .",516-552,90-97,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"Ukrainians are visiting the Embassies of the Netherlands , Malaysia , Australia , Indonesia , the United Kingdom , Germany , Belgium , the Philippines and Canada",555-716,98-124,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,in order to leave flowers and express their sorrow .,719-771,125-134,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"The Ukrainian authorities have already called on international organizations ,",775-853,135-144,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"including the International Civil Aviation Organization , Interpol and others ,",856-935,145-155,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,to undertake a thorough international investigation of the accident .,938-1007,156-165,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,We believe that an impartial investigation will reveal the truth,1010-1074,166-175,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,and that all perpetrators will be punished .,1077-1121,176-183,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"Yesterday , the Ukrainian leadership announced a basic version of what happened with the flight :",1125-1222,184-199,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,it was an act of terror .,1225-1250,200-206,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"The position of our Government is based on converging data from different intelligence and open sources ,",1253-1358,207-223,Indirect_NegEval,Underspecified,Non-Governm_Grp,-NONE-,_,_,_,1,0,1,a0_NE,0,1,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,which show that the aircraft was shot down over territory controlled by terrorists .,1361-1445,224-237,Indirect_NegEval,Underspecified,Non-Governm_Grp,-NONE-,_,_,_,1,0,1,a0_NE,0,1,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"Two Ukrainian jets were shot down near the same location several days before ,",1448-1526,238-251,Indirect_NegEval,Country,Non-Governm_Grp,russian_federation,_,_,_,1,0,1,a0_NE,0,1,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,with terrorist leaders claiming responsibility for those acts .,1529-1592,252-260,Indirect_NegEval,Country,Non-Governm_Grp,russian_federation,_,_,_,1,0,1,a0_NE,0,1,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,Intercepted telephone conversations between the terrorist leaders and their coordinator - Russian military intelligence colonel Vasili Geranin - confirm,1595-1747,261-279,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,that terrorists are behind this crime .,1750-1789,280-286,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,"That conversation was recorded ,",1792-1824,287-291,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch019_Ukraine_neg_00.txt,and the Secretariat has promised to convey it to members of the Security Council .,1827-1909,292-306,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,Ithank Assistant Secretary - General Oscar Fernandez - Taranco for his briefing .,0-81,0-12,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,The Republic of Korea is closely watching the recent developments in the eastern part of Ukraine .,85-183,13-29,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,"We are deeply concerned over the escalation of tensions in various cities of eastern Ukraine ,",186-280,30-45,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,including the worrying seizure of key public buildings in Donetsk and Slovyansk by force .,283-373,46-60,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,"Those actions will only further exacerbate the already tense situation ,",376-448,61-71,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,and we condemn any use of force to change the situation on the ground .,451-522,72-86,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,"As Ukraine moves towards critical elections in May ,",526-578,87-95,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,we believe that political differences must be addressed in a non - violent way through a legitimate process .,581-690,96-114,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,"United Nations States Members should respect that process ,",693-752,115-123,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,and there should not be any influence exerted by outside forces .,755-820,124-135,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch014_Republic_Of_Korea_00_GD.txt,"We reiterate our strong support for the sovereignty , territorial integrity and independence of Ukraine .",823-928,136-151,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"The future of Ukraine should not , and can not , be up to anyone else but the Ukrainians themselves .",0-101,0-20,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"We should support the Ukrainian authorities in organizing elections , under the best of conditions , that ensure that everyone is represented .",104-247,21-43,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,Our message has always been clear,250-283,44-49,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,that the presidential election scheduled for 25 May must be free and transparent and guaranteed by the presence of international observers .,286-426,50-71,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,We reiterate our commitment to the territorial integrity of Ukraine .,430-499,72-82,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"We call on Russia commit to de - escalation and to condemn , along with the rest of the Council , the attempts at destabilization carried out by armed groups in eastern Ukraine .",502-680,83-116,Indirect_NegEval,Country,Non-Governm_Grp,russian_federation,_,_,_,1,0,1,a0_NE,0,1,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,We also call on Russia to fully assume its role as a permanent member of the Security Council .,683-778,117-135,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"Russia is a guarantor of peace and security in the world , both in the larger world and in its immediate neighbourhood .",781-901,136-158,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,There can not be two different standards .,904-946,159-166,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,Russia must today put its full weight behind helping Ukraine regain stability .,949-1028,167-179,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,It must show itself up to the task ofplaying the role it wishes to play as a pillar of Euro - Asian stability .,1031-1142,180-203,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"We hope that the proposed meeting on 17 April among Russia , Ukraine , the United States and the European Union will be held and that it makes it possible for solutions to emerge .",1145-1325,204-238,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,This is a crucial stage,1328-1351,239-243,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,and we call on all parties to exercise calm and restraint .,1354-1413,244-255,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"In conclusion , I would like to raise a final warning call .",1417-1477,256-268,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,"The danger that now faces us is the failure of all our concerted efforts to build an international order that is not based on force ,",1480-1613,269-294,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch008_France_02_GD.txt,for today it is force alone that is seeking to impose the law .,1616-1679,295-308,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,So I think,0-10,0-2,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"that it is very , very strange",13-43,3-9,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,to hear Member States call on the one hand for more aggressive action or more accountability,46-138,10-25,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,and then try to punt the issue to a body,141-181,26-35,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,that for years has been unable to come to a consensus ;,184-239,36-47,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"and with several countries ,",242-270,48-52,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"again including countries on the Council ,",273-315,53-59,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"trying to water down what happens in the General Assembly ,",318-377,60-70,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,no reasonable person could expect a different result .,380-434,71-79,Direct_NegEval,Underspecified,-NONE-,-NONE-,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,Let me conclude with two messages .,438-473,80-86,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"To the tens of thousands of troops and police who serve honourably in United Nations peacekeeping operations ,",476-586,87-104,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,we salute them unequivocally,589-617,105-108,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"for putting their lives on the line , with little fanfare or recognition , for people who live in countries far from their own .",620-748,109-133,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,We and the civilians that they protect with their bravery are completely indebted to them for their service .,751-860,134-152,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"As I did yesterday ( see S / PV.7642 ) , I would single out those members of the Council that have contributed so many peacekeepers ,",863-996,153-179,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"including Egypt , Senegal , China , Uruguay and , of course , the United Kingdom ,",999-1081,180-196,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,which is becoming involved again .,1084-1118,197-202,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"As a country that does not contribute a lot of troops ,",1121-1176,203-214,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,we are in awe of their service .,1179-1211,215-222,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,"To the victims of sexual exploitation and abuse by United Nations peacekeepers ,",1214-1294,223-235,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,we pledge,1297-1306,236-237,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2016_SPV.7643_spch010_United_States_Of_America_05_GD.txt,that we will do better .,1309-1333,238-243,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"The United Kingdom is gravely concerned by events in eastern Ukraine ,",0-70,0-11,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"which have escalated over the past 48 hours ,",73-118,12-20,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,with armed men seizing control of Government buildings and erecting checkpoints and barricades in six different cities .,121-241,21-38,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,Street protests have given way to violent action .,244-294,39-47,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,That is a dangerous escalation of an already dangerous situation .,297-363,48-58,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,We have all seen the video footage of events over the weekend :,367-430,59-71,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"professional , well - armed and well - equipped units wearing identical uniforms conducting coordinated military operations against Ukrainian State institutions .",433-595,72-93,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,That is a pattern that is all too familiar .,598-642,94-103,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"Coming just weeks after Russian troops illegally deployed to Crimea while wearing uniforms without insignia ,",645-754,104-119,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,these events point clearly to Russia once again interfering directly in the internal affairs of Ukraine while using manufactured pretexts and military force .,757-915,120-143,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"Such actions are contrary to international law ,",918-966,144-151,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,have already been condemned by the international community,969-1027,152-159,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,and have been declared invalid by the General Assembly .,1030-1086,160-169,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"As a Member of the United Nations , and as a permanent member of the Security Council , Russia is obliged to refrain from the threat or use of force against the territorial integrity and political independence of any State .",1090-1314,170-210,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"Yet satellite images show that there are between 35,000 and 40,000 Russian troops in the vicinity of the border with Ukraine ,",1317-1443,211-232,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"equipped with combat aircraft , tanks , artillery and logistical support units .",1446-1526,233-245,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"That is in addition to the 25,000 Russian troops based illegally in Crimea .",1529-1605,246-259,Direct_NegEval,Country,-NONE-,russian_federation,_,_,_,1,0,1,a0_NE,1,0,0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,Just as six weeks ago Russia denied,1609-1644,260-266,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"deploying its troops to Crimea ,",1647-1679,267-272,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,it also now denies,1682-1700,273-276,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,that it has amassed troops on Ukraine 's eastern border .,1703-1760,277-287,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,It claims,1763-1772,288-289,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,that the publicly available satellite images illustrating that troop deployment were taken in August 2013 .,1775-1882,290-305,_,_,_,_,Challenge,Country,russian_federation,0,1,1,b1_CC,0,0,1,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,That is false ;,1885-1900,306-309,_,_,_,_,Correction,-NONE-,-NONE-,0,1,1,b1_CC,0,0,0,1
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,additional images released on 11 April show clearly that the build - up started in early March of this year .,1903-2012,310-330,_,_,_,_,Correction,-NONE-,-NONE-,0,1,1,b1_CC,0,0,0,1
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"With the shooting down of a civilian airplane carrying civilians ,",0-66,0-10,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,the Ukrainian crisis is no longer a conflict between the Ukrainian military and armed separatists .,69-168,11-26,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,The conflict has crossed a red line,171-206,27-33,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"by endangering all our lives ,",209-239,34-39,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"as if did in the case of the men , women and children from different countries who were aboard Flight MH - l7 .",242-353,40-63,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,We condemn in the strongest terms,356-389,64-69,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,this reckless attack,392-412,70-72,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,and call,415-423,73-74,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"for a comprehensive , independent , international investigation in accordance with international guidelines ,",426-535,75-88,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,as agreed in the press statement adopted this morning .,538-593,89-98,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,Such an investigaton should establish responsibility,596-648,99-104,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,so that the perpetrators can be held accountable .,651-701,105-113,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"In that context , we further urge all parties to cease fire ,",704-765,114-126,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,to fully cooperate with the investigation,768-809,127-132,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,and to grant unhindered access to the crash site,812-860,133-141,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,in order to allow international investigators to carry out their work .,863-934,142-153,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,It is unfortunate that this tragic event comes at a time when national and regional efforts are under way to find a political and diplomatic solution to the Ukrainian crisis .,938-1113,154-184,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"This act undermines valuable initiatives of the trilateral contact group of senior representatives of Ukraine , the Russian Federation and the Organization for Security and Cooperation in Europe ,",1116-1312,185-213,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,who were making all necessary efforts for a resumption of consultations with separatists in eastern Ukraine .,1315-1424,214-230,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"On Tuesday , the group reconfirmed",1427-1461,231-236,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"its support for President Petro Poroshenko 's peace plan , as well as its commitment to a sustainable ceasefire ,",1464-1577,237-256,_,_,_,_,_,_,_,0,0,0,_,0,0,0,0
